sentiment	date	title
1	5/17/2021 2:00	Here are 6 ways the energy sector can act on cyber threats - World Economic Forum
1	5/20/2021 2:00	What different scenarios tell us about the future of oil and gas - Wood Mackenzie
-1	5/25/2021 2:00	Fast fashion needs to slow down for the climate - Climate Council
1	5/26/2021 2:00	How the sharing economy can transform asset-heavy industries - World Economic Forum
-1	6/8/2021 2:00	"The FBI recovered most of Colonial Pipeline’s ransom, but the ransomware threat remains - Vox.com"
0	6/9/2021 2:00	Improving Oil Supply Security: Using a Risk Optimization Model to China and India - Wiley Online Library
1	6/10/2021 2:00	Inside Mars' zero deforestation palm oil strategy - GreenBiz
0	6/15/2021 2:00	"As oil prices skyrocket, energy sector stocks rally after disastrous 2020 - S&P Global"
1	6/18/2021 2:00	Can the Indian market move towards a sustainable palm oil supply chain? - Mongabay-India
1	6/18/2021 13:48	"Texas winter deep freeze broke refining, petrochemical supply chains - Federal Reserve Bank of Dallas"
0	6/22/2021 2:00	Nestlé Enhances Supply Chain Sustainability Efforts with Forest Positive Strategy - ESG Today
0	6/22/2021 2:00	"Creating Resilience, Sustainability, and Accountability in Supply Chains - Bain & Company"
1	6/24/2021 2:00	"Trade group introduces template for oil, gas to report greenhouse gas emissions - S&P Global"
-1	7/7/2021 2:00	Rising Oil and Gas Prices Add to U.S. Economic Challenges (Published 2021) - The New York Times
-1	7/13/2021 2:00	Top brands failing to spot rights abuses on Indonesian oil palm plantations - Mongabay.com
-1	7/18/2021 2:00	The vulnerable points in South Africa’s fuel supply chain - The Conversation
1	7/20/2021 2:00	SA's largest crude oil refinery to restart after shutdown during unrest - News24
1	7/29/2021 2:00	The U.S. Remained The World’s Top Oil Producer In 2020 - Forbes
1	7/30/2021 2:00	Why This Food Company Is Developing An Avocado Supply Chain In Ethiopia - Forbes
1	8/17/2021 2:00	"Green Supply Chain Management, Environmental Degradation, and Energy: Evidence from Asian Countries - Wiley Online Library"
0	8/19/2021 2:00	Six fmcg companies leading the way on sustainable palm oil - The Grocer
1	8/20/2021 2:00	Energy and health care are two sides of the same coin - ExxonMobil
1	8/25/2021 2:00	30 years on: How the collapse of the Soviet Union transformed Russia into a global oil and gas powerhouse - S&P Global
1	8/25/2021 2:00	How the oil and gas industry can take a lifecycle approach to reducing emissions - World Economic Forum
1	8/31/2021 2:00	Advancing Supply Chain Security in Oil and Gas: An Industry Analysis - World Economic Forum
-1	9/1/2021 2:00	Extensive Ida storm damage hurts oil industry recovery effort - Reuters
1	9/8/2021 2:00	"Palm oil, straight from the source(s) - Walgreens Boots Alliance"
1	9/17/2021 2:00	"WWF research maps out palm oil trade flows from six key landscapes in Asia, in bid to improve traceability - WWF"
1	9/22/2021 2:00	EV Impact: Electric vehicle growth to sever oil from key market - S&P Global
-1	9/23/2021 2:00	Autumn 2000: when fuel shortages brought UK to virtual standstill | Supply chain crisis - The Guardian
1	9/23/2021 2:00	BP closes some sites due to lorry driver shortage - BBC.com
1	9/23/2021 2:00	Meet the founder: Releaf’s Ikenna Nzewi wants Nigerian palm oil to be the next big thing - AgFunderNews
1	9/29/2021 2:00	Together for change in palm oil production - CNV Internationaal
1	9/30/2021 2:00	A new approach to managing third-party risks - World Economic Forum
1	10/2/2021 2:00	How Oil and Gas Industry is Implementing Change Management Strategies - Supply and Demand Chain Executive
1	10/7/2021 2:00	The true price of palm oil - Global Witness
1	10/18/2021 2:00	What’s the Real Cost of Papua New Guinea’s Palm Oil? - The Diplomat
-1	10/21/2021 2:00	Surging Energy Prices May Not Ease Until Next Year - International Monetary Fund
1	10/29/2021 2:00	"West Texas crude oil will likely trade above $80 per barrel through the end of the year, energy analysts say - Houston Public Media"
1	11/1/2021 2:00	Data-driven platform looks to clear up fog of palm oil traceability - Mongabay.com
0	11/4/2021 2:00	Food vs. fuel debate reemerges over soy oil - Farm Progress
1	11/10/2021 2:00	Interesting: Tennessee Produces 165K Barrels of Oil - Wgnsradio
0	11/15/2021 2:00	3D Printing Could Transform The Oil And Gas Industry - OilPrice.com
-1	11/15/2021 2:00	"As energy prices soar, supply chain snags threaten U.S. oil output gains - Reuters"
-1	11/23/2021 2:00	Supply chain issues will pass - Barbados Advocate
1	11/24/2021 2:00	Strategies for OFSE companies confronting the energy transition - McKinsey
0	11/24/2021 10:16	ISO 29001 Oil and gas certification - LRQA
-1	11/25/2021 2:00	Japan refiners dust off fuel oil supply chains to meet rising utility demand - Reuters
1	11/29/2021 2:00	Supply chain alliance supports Buzzard Phase II achieve first oil - Subsea 7
0	11/30/2021 2:00	API's new 3D printing standard to help “strengthen the supply chain resiliency” of oil and gas firms - 3D Printing Industry
0	12/2/2021 2:00	3D Printing Set to Transform Oil & Gas Industry - All3DP
1	12/7/2021 0:20	Investors to Palm Oil Producers: “Stick to RSPO principles” - WWF
1	12/21/2021 2:00	"Bringing Blockchain, IoT, and Analytics to Supply Chains - HBR.org Daily"
1	12/22/2021 2:00	Ferrero publishes latest transparency lists of palm oil supply sources - Confectionery Production
-1	12/30/2021 2:00	"China’s reliance on Middle East oil, gas to rise sharply - Asia Times"
-1	1/5/2022 2:00	"Oil, gas upstream recovers from 2020 price crash; default risk declines sharply - S&P Global"
0	1/18/2022 2:00	White House Press Release - DOE Awards Fifth Strategic Petroleum Reserve Exchange to Bolster Fuel Supply Chain - The American Presidency Project
1	1/24/2022 2:00	Bringing transparency to the palm oil derivatives supply chain - GreenBiz
0	1/25/2022 2:00	White House Press Release - DOE Awards 13.4 Million Barrels From Strategic Petroleum Reserve Exchange to Bolster Fuel Supply Chain | The American Presidency Project - The American Presidency Project
0	1/31/2022 2:00	Rethinking global supply chains for the energy transition - World Economic Forum
-1	2/10/2022 2:00	Frackers Restrict the Flow and Raise the Price - The American Prospect
-1	2/11/2022 2:00	More Food Inflation Pain to Come From the Ubiquitous Cooking Oil - Bloomberg
1	2/15/2022 2:00	How crowdsourcing can help trace the source of palm oil - Unilever
1	3/3/2022 2:00	Crude oil’s meteoric rise to ripple through supply chains - ICIS
-1	3/3/2022 2:00	"Inflated crude, gas prices keep energy stocks afloat in February - S&P Global"
1	3/8/2022 2:00	News 5 Investigates: What's really behind the high gas prices in Colorado? - KOAA News 5
0	3/8/2022 2:00	Oil Extends Gains With U.S. and U.K. Banning Russian Imports - Bloomberg
1	3/9/2022 2:00	The Real Reason Behind Surging Gas Prices - Forbes
1	3/9/2022 2:00	Why Russian Oil and Gas Matter to the Global Economy (Published 2022) - The New York Times
-1	3/11/2022 2:00	Ukraine war and anti-Russia sanctions on top of COVID-19 mean even worse trouble lies ahead for global supply chains - The Conversation
1	3/14/2022 2:00	How High Oil Prices Threaten a California Plastic Container Business (Published 2022) - The New York Times
-1	3/15/2022 2:00	How War in Ukraine Is Reverberating Across World’s Regions - International Monetary Fund
-1	3/15/2022 2:00	Ukraine crisis will bring turmoil to wheat and sunflower oil supply chains - New Food
-1	3/18/2022 2:00	Oil and Gas Companies Aren’t to Blame for Pump Prices - NAM
-1	3/19/2022 2:00	Here are 3 reasons why Big Oil can't just drill more to ease the pain at the gas pump - NPR
1	3/20/2022 2:00	SAP and Unilever Pilot Blockchain Technology to Support Deforestation-Free Palm Oil - SAP News
1	3/21/2022 2:00	"SAP, Unilever pilot blockchain technology supporting deforestation-free palm oil - Unilever"
1	3/21/2022 2:00	"Once the biggest importer of Russian oil, Valero looks to Latin America and elsewhere to replace it - San Antonio Report"
-1	3/22/2022 2:00	The Russian oil supply shock of 2022 - Federal Reserve Bank of Dallas
1	3/22/2022 2:00	Will Iran’s oil lower prices? - Geopolitical Intelligence Services AG
1	3/24/2022 2:00	Gas prices are high. Oil CEOs reveal why they're not drilling more - KMBC Kansas City
-1	3/24/2022 2:00	Is the Russia-Ukraine conflict causing energy prices to rise? - USAFacts
-1	3/25/2022 2:00	Supply chain implications of the Russia-Ukraine conflict - Deloitte
0	3/25/2022 2:00	"In Texas, calls to boost U.S. oil production after Russian invasion run into hard realities - The Texas Tribune"
-1	3/28/2022 2:00	The Real Reasons for High Oil and Gas Prices - NRDC (Natural Resources Defense Council)
1	3/28/2022 2:00	Small Actions Matter for Reducing Oil Consumption - Energy Institute at Haas
1	3/29/2022 2:00	Why Are Gasoline Prices So Volatile? - The Equation
1	3/30/2022 2:00	Unilever pursues supply chain sustainability with blockchain - TechTarget
1	3/30/2022 2:00	How Unilever’s Blockchain Pilot Will Scale Palm Oil Traceability - Consumer Goods Technology
0	4/1/2022 2:00	Sharing insights elevates their impact - S&P Global
1	4/2/2022 2:00	White House uses oil reserve to place a giant spread trade - Reuters
1	4/7/2022 2:00	How Food and Oil Prices are Linked - Montana State University
0	4/14/2022 2:00	"U.S. oil drilling, output moving higher with energy prices - Reuters"
1	4/14/2022 2:00	Oil rises on news EU may phase in a ban on Russian oil imports - Reuters
-1	4/14/2022 2:00	The practical challenges of an embargo on Russian oil - Clean Energy Wire
1	4/14/2022 2:00	Tapping into the oil reserve - Northeastern University
1	4/20/2022 2:00	Is the US Stockpiling Dirty Oils? - Rocky Mountain Institute
1	4/21/2022 2:00	A Lead-Lag Relationship and Forecast Research between China’s Crude Oil Futures and Spot Markets - Wiley Online Library
1	4/22/2022 2:00	A regenerative supply chain alternative for palm oil: Serendipalm/Dr. Bronner’s - ellenmacarthurfoundation.org
1	5/4/2022 2:00	Assessing Taiwan’s Strategic Energy Stockpiles - Global Taiwan Institute
1	5/10/2022 2:00	Gas prices are hitting new highs. Here’s why — and how long the surge could last. - The Washington Post
1	5/10/2022 2:00	Don’t look to oil companies to lower high retail gasoline prices - Federal Reserve Bank of Dallas
0	5/12/2022 2:00	Rising fats and oil prices have Colgate-Palmolive looking to mitigate costs - Supply Chain Dive
0	5/16/2022 2:00	The EU needs transparent oil data and enhanced coordination - Bruegel
1	5/17/2022 2:00	2 wild charts show how Big Oil profits are skyrocketing as prices at the pump rise - Business Insider
1	5/24/2022 2:00	How to reinvent supply chains after the pandemic and war in Ukraine - World Economic Forum
1	5/25/2022 2:00	What’s behind the global supply chain crisis? - JP Morgan
0	5/26/2022 2:00	Pursuing Value Beyond Cost Savings in Oil and Gas Supply Chains - BCG
-1	6/2/2022 2:00	"Little growth likely in Colorado, U.S. oil production in 2022, report finds - Colorado Newsline"
1	6/7/2022 2:00	"Japan's ENEOS, Mitsui agree to study 200,000 mt/year hydrogen supply chain with UAE's ADNOC - S&P Global"
1	6/8/2022 2:00	How increasing fuel prices are affecting supply chains - Maersk
0	6/14/2022 2:00	Opinion: Transforming the Indonesian palm oil supply chain at scale - Devex
1	6/16/2022 2:00	Backing a biotech alternative to palm oil and fossil fuels - Unilever
-1	6/22/2022 2:00	Deep rift lies behind Biden's criticism of oil and gas industry - Reuters
0	6/23/2022 2:00	"Oil and Gas Activity Jumps; Costs Escalate, Supply-Chain Delays Worsen - Federal Reserve Bank of Dallas"
-1	6/28/2022 2:00	Ripple effects from Russia-Ukraine war test global economies - MIT Sloan News
-1	6/29/2022 2:00	U.S. power companies face supply-chain crisis this summer - Reuters
-1	7/1/2022 2:00	"Gasoline Prices Up Due to Global Supply-Demand Issues, Russian Invasion of Ukraine - FactCheck.org"
1	7/11/2022 2:00	Securing Clean Energy Technology Supply Chains – Analysis - IEA
1	7/12/2022 2:00	How to mitigate the impact of the war in Ukraine on commodity markets - World Bank
1	7/19/2022 19:25	Cutting Oil and Gas Sector Methane Emissions - Rocky Mountain Institute
0	7/22/2022 2:00	Public U.S. oil producers saw higher revenues and higher operational costs during Q1 2022 - EIA
-1	7/25/2022 2:00	"The Impact of Russia Sanctions on Oil, Gas and Energy - Supply and Demand Chain Executive"
0	8/2/2022 2:00	"U.S. oil refiners are doing well, even though gasoline prices are down - Marketplace"
-1	8/5/2022 2:00	Inflation and supply-chain insanity haven’t stopped global traders from booking record profits. But the Ukraine war could end their streak - Fortune
1	8/11/2022 2:00	"Square One - To Understand the Hydrocarbon Value Chain, Start With The Basics - RBN Energy"
1	8/23/2022 2:00	"Simplification & Verification - Mars, Incorporated"
1	8/29/2022 6:18	Service Market Solution - Rystad Energy
0	9/1/2022 2:00	Harnessing volatility: Technology transformation in oil and gas - McKinsey
0	9/7/2022 9:00	Managing Commodity Supply Chain Disruptions - GLG.it
-1	9/8/2022 2:00	Japanese supply chains and the fallout from Russia's invasion of Ukraine - International Institute for Strategic Studies
1	9/12/2022 2:00	Commodity Tracker: 4 charts to watch this week - S&P Global
1	9/14/2022 2:00	The science behind the oil supply breakdown in 'Last Light' - Syfy
0	9/15/2022 2:00	Effective Inflation Control Requires Supply-Side Policy - Center For American Progress
1	9/27/2022 2:00	Here Are the Factors That Affect Gas Prices - Heritage.org
-1	10/3/2022 2:00	Hurricane Ian temporarily disrupts Florida’s gasoline supply chain - EIA
0	10/10/2022 2:00	"‘I provide supply chain intelligence, so we stay ahead of the competition’ - ConocoPhillips"
-1	10/11/2022 2:00	Who’s to blame for California’s high gas prices? - CalMatters
1	10/14/2022 2:00	Low carbon fuels drive vegetable oil price volatility - CME Group
1	10/17/2022 2:00	1. Four steps to decarbonisation - Turner & Townsend
1	10/17/2022 2:00	Building resilient supply chains for the European energy transition - McKinsey
1	10/27/2022 2:00	No other nation in the world produces more oil than the US — so why do we count on countries like Saudi Arabia to supply us with crude? - Yahoo Finance
-1	11/2/2022 2:00	The oil and gas paradox threatening Biden’s party at the polls - POLITICO
1	11/3/2022 2:00	Myanmar: Investigation reveals aviation fuel supply chain linked to war crimes - Amnesty International
-1	11/7/2022 2:00	U.S. Oil Companies Remain Cautious As Economic Headwinds Grow - OilPrice.com
0	11/8/2022 2:00	EIA slashes 2023 U.S. crude oil production increase by 21% - Reuters
0	11/11/2022 2:00	8 realities shaping the global future of energy - World Economic Forum
1	11/22/2022 2:00	Rocky Mountain Institute Releases Report on Roadmap to Slash Oil Refining Emissions - Rocky Mountain Institute
1	11/24/2022 2:00	The U.S. Shale Boom Is Officially Over - OilPrice.com
1	11/25/2022 2:00	"How we’re using tech for more transparent, traceable supply chains - Unilever"
1	11/29/2022 2:00	Opinion: Malaysia’s sustainability standard can clean up murky supply chains - China Dialogue Ocean.
-1	11/30/2022 2:00	New scorecard reveals that consumer goods companies fail to uphold human rights in their palm oil supply chains - Friends of the Earth
1	12/1/2022 2:00	Supply Chain Finance Market Assessment: Nigeria - International Finance Corporation (IFC)
-1	12/5/2022 2:00	Could supply-chain issues derail the energy transition? - McKinsey
1	12/21/2022 2:00	Understanding variability in petroleum jet fuel life cycle greenhouse gas emissions to inform aviation decarbonization - Nature.com
-1	1/9/2023 2:00	Oil market to tighten in 2023 - Oil & Gas Journal
1	1/12/2023 2:37	Energy supply chains between transition and disruption – Energy Technology Perspectives 2023 – Analysis - IEA
1	1/16/2023 2:00	The UK Loophole That Keeps Russian Oil Coming In - OilPrice.com
1	1/17/2023 2:00	Intel CEO: Chip supply chains will shape geopolitics more than oil over the next 50 years - CNN
0	1/19/2023 2:00	Strengthening cybersecurity in the oil and gas industry - World Economic Forum
0	1/20/2023 2:00	3 ways source-to-pay suites enhance oil and gas supply chain management - Enverus
0	1/23/2023 2:00	Resilient supply chains for Saudi petrochemical businesses - Maersk
-1	1/24/2023 2:00	The Single Oil Spill that Can Disrupt the Global Energy Supply - USC Viterbi School of Engineering
-1	1/24/2023 2:00	An oil spill on this fuel-rich coast could be a supply chain catastrophe - Popular Science
1	1/27/2023 2:00	Petroleum and politics: Oil smuggling and the Iran–Saudi regional rivalry - Global Initiative Against Transnational Organized Crime
-1	1/30/2023 2:00	Oil spill “high vulnerability zone” threatens the global energy supply - Open Access Government
1	2/15/2023 2:00	What are ‘shadow fleets’ and how do they hinder efforts to help Ukraine? - World Economic Forum
-1	2/16/2023 2:00	Burden of the global energy price crisis on households - Nature.com
1	2/21/2023 2:00	Clean Energy 101: Reducing Climate Pollution from the Plastics Industry - Rocky Mountain Institute
-1	2/21/2023 2:00	The global supply chain consequences of the Russia-Ukraine war - University of Florida
1	2/27/2023 2:00	How oil and gas companies can be successful in renewable power - McKinsey
-1	2/28/2023 2:00	5 reasons for supply chain disruption - Maersk
1	3/1/2023 2:00	"World Economic Situation and Prospects: March 2023 Briefing, No. 170 - Welcome to the United Nations"
0	3/3/2023 2:00	"The Russia-Ukraine war remapped the world's energy supplies, putting the U.S. at the top for years to come - CNBC"
1	3/6/2023 2:00	How oil and gas companies can secure supply-chain resilience - McKinsey
-1	3/7/2023 2:00	McKinsey & Company: oil and gas costs will rise by 10% amidst supply chain risks - WorldOil
1	3/16/2023 2:00	The Willow Project and the Race to Pump the “Last Barrel” of Oil - Carnegie Endowment for International Peace
0	3/21/2023 2:00	Discover the tech solutions that are helping us tackle deforestation - Unilever
1	3/24/2023 2:00	Energy Supply Chain Risk Report 2023 - Willis Towers Watson
-1	3/28/2023 2:00	Opaque rubber supply chains are obscuring deforestation and biodiversity risks - ZSL
1	3/29/2023 2:00	The effect of the global supply chain and oil prices on the inflation rates in advanced economies and emerging markets - Wiley Online Library
-1	4/3/2023 2:00	Energy analysts have been making gaseous calls since Russia invaded Ukraine. It's time to clear away the smoke of economic groupthink - Fortune
1	4/11/2023 2:00	Sticker Shock at the Grocery Store? Inflation Wasn’t the Only Reason Food Prices Increased | U.S. GAO - Government Accountability Office
1	4/24/2023 2:00	"Few changes expected on midstream oil, gas calls after stocks underwhelmed in Q1 - S&P Global"
1	4/25/2023 2:00	A balancing act: Securing European gas and power markets - McKinsey
1	4/26/2023 0:07	Executive summary – Global EV Outlook 2023 – Analysis - IEA
0	4/28/2023 2:00	"Crude oil prices are down, but oil companies’ profits are doing just fine - Marketplace"
1	5/1/2023 2:00	"INPEX, Idemitsu to Supply ANA with Japan’s First Jet Fuel Achieving Supply Chain Carbon Neutrality - anahd.co.jp"
1	5/10/2023 10:56	ec 202308 impacts supply chain disruptions on inflation - Federal Reserve Bank of Cleveland
1	5/12/2023 2:00	How An Aging Armada and Mystery Traders Keep Russian Oil Afloat - Bloomberg
1	5/22/2023 2:00	The near-term outlook for refining: Where to now? - McKinsey
1	5/25/2023 2:00	IEA roadmap outlines immediate steps oil and gas industry must take to cut emissions - World Economic Forum
1	5/31/2023 2:00	Product Supply Chain Sustainability - Walmart Corporate
0	6/2/2023 13:27	Powering Progress in Supply Chain - Shell Global
1	6/4/2023 2:00	"Neste, ITOCHU and Fuji Oil supply sustainable aviation fuel to All Nippon Airways and Japan Airlines - Neste"
1	6/9/2023 2:00	America is going through an oil boom — and this time it's different - NPR
1	6/14/2023 2:00	Oil and gas must prioritize supply chain excellence - EY
0	6/20/2023 2:00	Resilient portfolio growth for energy companies in volatile times - McKinsey
1	6/27/2023 2:00	"Businesses to Drive Green Transition of China’s Beef, Paper, Palm Oil and Soy Supply Chains - World Economic Forum"
1	7/4/2023 2:00	Exploring Seasonality in Crude Oil Prices for NYMEX:CL1! by mintdotfinance - TradingView
-1	7/7/2023 2:00	Does Taiwan’s massive reliance on energy imports put its security at risk? - Atlantic Council
-1	7/10/2023 2:00	Oil prices are down because U.S. oil production is up - Marketplace
0	7/11/2023 2:00	"ZeaKal and Nutrien Ag Solutions Collaboration Cements More Sustainable, Healthy U.S. Soybean Supply Chain - Nutrien"
1	7/13/2023 2:00	Reality Check: Natural Gas’s True Climate Risk - Rocky Mountain Institute
1	7/18/2023 2:00	Food Scraps to Fuel: EPA-Funded Technology Successfully Traces Renewable Fuel Supply Chain in New York City - U.S. EPA.gov
-1	7/25/2023 2:00	The impact of gas supply shocks in Europe - CEPR
1	7/26/2023 2:00	Digital Twin for the Oil & Gas Industry - IBM
1	7/27/2023 2:00	Used cooking oil: Supply and traceability - Fastmarkets news
-1	8/3/2023 2:00	"Gas prices are rising — again. Blame heat and supply chain, experts say - NewsNation Now"
1	8/7/2023 2:00	Building a sustainable PET bottle supply chain | News Release | News - mitsubishicorp.com
0	8/7/2023 2:00	Strengthening Supply Chains: Key Steps for the Oil & Gas Industry - SCMR
1	8/8/2023 2:00	How AI Is Breathing New Life Into Oil And Gas Operations - OilPrice.com
1	8/9/2023 2:00	How Oil Prices Distort Our View of Inflation - UCLA
1	8/14/2023 2:00	How increasing US oil and gas production affects gas prices - Chevron
1	8/16/2023 2:00	Oil prices and outlook - EIA
1	8/16/2023 2:00	Russian Oil Switched Between Tankers Off Spanish Enclave After Four-Month Hiatus - SupplyChainBrain
1	8/16/2023 2:00	CVR Supply & Trading signs Gunvor to exclusive crude oil supply agreement - Gunvor Group
1	8/25/2023 2:00	Six New BRICS: Implications for Energy Trade - Center for Strategic & International Studies
1	9/1/2023 2:00	Unpacking the Causes of Pandemic-Era Inflation in the US - National Bureau of Economic Research | NBER
1	9/6/2023 2:00	Securing Taiwan’s Black Gold: A Crude Analysis - Global Taiwan Institute
1	9/20/2023 2:00	A window opens for oil and gas majors to fund energy transition startups - S&P Global
-1	9/25/2023 2:00	Carbon intensity of global crude oil trading and market policy implications - Nature.com
-1	9/26/2023 2:00	Global Oil Prices Spiral Higher After Saudi Arabia and Russia Extend Supply Cuts - Arab Gulf States Institute in Washington
1	10/2/2023 2:00	How Can African Countries Participate in U.S. Clean Energy Supply Chains? - Carnegie Endowment for International Peace
-1	10/3/2023 2:00	Countries’ vulnerability to food supply disruptions caused by the Russia–Ukraine war from a trade dependency perspective - Nature.com
1	10/9/2023 2:00	Kazakhstan’s Oil Supply Reshaping: Is There a Viable Alternative to the CPC Pipeline? - S&P Global
-1	10/10/2023 2:00	How Extreme Weather Disrupts U.S. Oil And Gas Sector - Forbes
-1	10/10/2023 2:00	“Merger Mania” Highlights the Huge ROI Potential—and Major Supply Chain Challenges—of Oil and Gas Consolidation - Society of Petroleum Engineers (SPE)
-1	10/11/2023 2:00	"Rising oil prices, surging inflation: The Arab embargo 50 years ago weaponized oil to inflict economic trauma - The Conversation"
0	10/15/2023 2:00	Towards a low-carbon future for offshore oil and gas industry: A smart integrated energy management system with floating wind turbines and gas turbines - ScienceDirect.com
1	10/18/2023 2:00	How will the Israel-Hamas war affect oil prices and the global economy? - The Guardian
1	10/24/2023 2:00	Why COP28 is right to prioritize global methane and flaring reduction - Atlantic Council
1	10/31/2023 2:00	Digital energy transition strategies for oil and gas - IBM
1	11/3/2023 2:00	Artificial Intelligence to Wield Its Influence on the Commodities Supply Chain - Global X
1	11/6/2023 2:00	Production begins from bp-operated Seagull field in North Sea | News and insights | Home - BP
-1	11/8/2023 2:00	Commodity Price Risk or Scarcity of Materials - Aon
-1	11/11/2023 2:00	Crude oil prices: Demand-supply dynamics not favourable for immediate recovery - The Economic Times
1	11/14/2023 2:00	Forbidden Russian oil flows into Pentagon supply chain - The Washington Post
0	11/16/2023 2:00	"Circular economy poised to go beyond outdated oil, gas and coal, experts say - Mongabay.com"
-1	11/17/2023 2:00	EU to ban sale of tankers to Russia to curb shadow fleet growth - Reuters.com
1	11/20/2023 2:00	The Importance of U.S. Refining Capacity - America First Policy Institute
-1	11/30/2023 2:00	OPEC+ oil producers struggle to agree on cuts to production even as prices fall - PBS NewsHour
-1	12/1/2023 2:00	Severe deterioration in food-energy-ecosystem nexus due to ongoing Russia-Ukraine war: A critical review - ScienceDirect.com
1	12/5/2023 2:00	Why lithium is not oil: A critical minerals perspective - World Economic Forum
1	12/7/2023 2:00	Crunch time in the North American LNG industry: How to meet demand - McKinsey
0	12/7/2023 2:00	Egypt’s oil and gas odyssey: Navigating challenges and unlocking potential - Rystad Energy
-1	12/8/2023 2:00	Supply Chain and Inflation: Issues and Impacts - Oracle
1	12/15/2023 3:20	Figure 1. Supply chain of the energy sector (fossil fuel) shows the... - ResearchGate
1	12/18/2023 2:00	BP latest firm to pause Red Sea shipments as U.S. says it will form international coalition to curb Houthi attacks - CNBC
0	12/18/2023 2:00	Oil and gas prices surge as BP stops Red Sea shipments following Houthi attacks - CNN
1	12/18/2023 2:00	BP pauses all Red Sea shipments after rebel attacks - BBC.com
-1	12/18/2023 2:00	"Red Sea attacks force rerouting of vessels, disrupting supply chains - Reuters.com"
-1	12/19/2023 2:00	Fears of higher oil prices after Red Sea attacks - BBC.com
1	12/20/2023 2:00	Fact Sheet: Lithium Supply in the Energy Transition - Columbia | SIPA Center on Global Energy Policy
-1	12/27/2023 2:00	A decade of stopping deforestation: How the palm oil industry did the seemingly impossible (commentary) - Mongabay.com
-1	1/2/2024 2:00	The impact of Russia–Ukraine war on crude oil prices: an EMC framework - Nature.com
-1	1/2/2024 2:00	Rising Container & Oil Prices Putting Squeeze on Logistics - Supply Chain Digital
0	1/8/2024 16:40	Engaging communities and our supply chain - ExxonMobil
1	1/10/2024 2:00	Global Energy Perspective 2023: Hydrogen outlook - McKinsey
1	1/11/2024 2:00	India Scraps Plan for $602M Strategic Oil Reserve Top-Up - SupplyChainBrain
1	1/12/2024 2:00	"What the US attack in Yemen means for oil prices, inflation - ABC News"
-1	1/12/2024 2:00	Tesla to Pause Production at Berlin Factory Due to Supply Chain Problems - OilPrice.com
-1	1/15/2024 2:00	Castor Oil Prices in January 2024 foresee a bleak supply-demand outlook - ChemAnalyst
1	1/17/2024 2:00	The Future of Global Supply Chain Financing - Citi
1	1/18/2024 2:00	Oil Market Report - January 2024 – Analysis - IEA
1	1/19/2024 2:00	How could Panama Canal restrictions affect supply chains? - McKinsey
1	1/24/2024 2:00	Global Energy Perspective 2023: Oil outlook - McKinsey
0	1/25/2024 2:00	"Oil jumps, settles up 3% on strong US economy, Red Sea tensions - Reuters.com"
-1	1/25/2024 2:00	Houthi attacks in the Red Sea hurt global trade and slow the energy transition - Atlantic Council
1	1/25/2024 2:00	20 Countries That Produce the Most Oil In The World - Yahoo Finance
-1	1/29/2024 2:00	"Red Sea conflict could disrupt supply chain, spur energy prices - Axios"
-1	2/7/2024 2:00	"Red Sea turmoil has so far spared oil supplies, but buyers have reasons to worry - S&P Global"
-1	2/14/2024 2:00	OPEC Report Shows Uneven Delivery of New Oil Production Cuts - SupplyChainBrain
1	2/15/2024 2:00	What Are the Main Substitutes for Oil and Gas Energy? - Investopedia
0	2/21/2024 2:00	Russia retains top spot in India's oil supply chain amid global geopolitical tensions - ETEnergyWorld
-1	2/27/2024 2:00	Shortage of Oil Tankers at Hand as Red Sea Attacks Divert Trade - SupplyChainBrain
1	2/27/2024 2:00	Reality Check: US Natural Gas Is Not a “Cleaner” Alternative Fuel - Rocky Mountain Institute
1	3/13/2024 2:00	Biden isn’t advertising America’s record oil boom - Vox.com
1	3/14/2024 2:00	Investigating the countries and companies behind Israeli crude oil and fuel supply chains - Oil Change International
1	3/22/2024 2:00	PalmWatch platform pushes for farm-to-fork traceability of palm oil - Mongabay.com
-1	4/2/2024 2:00	"Mexico to Halt Some Oil Exports, Further Squeezing Global Market - SupplyChainBrain"
-1	4/12/2024 2:00	"Oil settles up on Middle East tensions, posts weekly loss - Reuters.com"
-1	4/15/2024 2:00	Oil prices lower after Iran attack on Israel - BBC.com
0	4/16/2024 2:00	"Global Economy Remains Resilient Despite Uneven Growth, Challenges Ahead - International Monetary Fund"
-1	4/17/2024 2:00	Will global oil supply be at risk if Iran and Israel pull the Middle East into war? - The Conversation
1	4/18/2024 2:00	Snack giant PepsiCo sourced palm oil from razed Indigenous land - The Bureau of Investigative Journalism
1	4/18/2024 2:00	Snack giant PepsiCo sourced palm oil from razed Indigenous land – investigation - Mongabay.com
0	4/19/2024 1:03	Protecting and regenerating nature - Unilever
0	4/19/2024 5:07	Our deforestation-free progress - Unilever
1	4/19/2024 5:54	Our palm oil supply chain - Unilever
-1	4/26/2024 2:00	Sailing through storms: The fallout of Red Sea disruptions for global trade and inflation - CEPR
1	4/29/2024 2:00	Is the world replacing oil dependency with critical minerals? - World Economic Forum
1	4/29/2024 2:00	An Evolving BRICS and the Shifting World Order - BCG
1	5/17/2024 2:00	Two Sectors Driving the Future of Oil Demand - OilPrice.com
